종목코드,종목명,상장일,분류체계,운용사,수익률(최근 1년),기초지수,추적오차,순자산총액,괴리율,변동성,복제방법,총보수,과세유형
"395270","HANARO Fn K-반도체","2021/07/30","주식-업종섹터-업종테마","엔에이치아문디자산운용","-10.00","FnGuide K-반도체 지수","0.34","180311764069","0.02","매우높음","실물(패시브)","0.450000","비과세"
"438900","HANARO Fn K-푸드","2022/08/17","주식-업종섹터-업종테마","엔에이치아문디자산운용","15.68","FnGuide K-푸드 지수 (시장가격)","0.28","15645291714","-0.18","높음","실물(패시브)","0.450000","비과세"
"367740","HANARO Fn5G산업","2020/10/29","주식-업종섹터-업종테마","엔에이치아문디자산운용","0.99","FnGuide 5G 산업 지수","0.79","3648920205","0.18","높음","실물(패시브)","0.450000","비과세"
"407300","HANARO Fn골프테마","2021/11/24","주식-업종섹터-업종테마","엔에이치아문디자산운용","-12.77","FnGuide 골프 테마 지수","0.29","1577814007","0.01","높음","실물(패시브)","0.450000","비과세"
"381560","HANARO Fn전기&수소차","2021/04/02","주식-업종섹터-업종테마","엔에이치아문디자산운용","-18.75","FnGuide 전기&수소차 지수 (시장가격)","0.77","15696005757","-0.01","매우높음","실물(패시브)","0.450000","비과세"
"441540","HANARO Fn조선해운","2022/09/15","주식-업종섹터-업종테마","엔에이치아문디자산운용","41.87","FnGuide 조선해운지수","0.27","42652728792","-0.02","매우높음","실물(패시브)","0.450000","비과세"
"381570","HANARO Fn친환경에너지","2021/04/02","주식-업종섹터-업종테마","엔에이치아문디자산운용","-20.73","FnGuide 친환경에너지 지수 (시장가격)","0.25","4138079854","-0.02","매우높음","실물(패시브)","0.450000","비과세"
"473380","HANARO K-메디테크","2023/12/21","주식-업종섹터-업종테마","엔에이치아문디자산운용","0.00","iSelect K-메디테크 지수(PR)","0.70","4211999986","-0.05","매우높음","실물(패시브)","0.450000","비과세"
"479850","HANARO K-뷰티","2024/04/16","주식-업종섹터-업종테마","엔에이치아문디자산운용","0.00","FnGuide K-뷰티 지수","0.21","11007554319","-0.84","매우높음","실물(패시브)","0.450000","비과세"
"346000","HANARO KAP초장기국고채","2020/01/16","채권-국공채-장기","엔에이치아문디자산운용","8.16","KAP 초장기 국고채 지수(총수익)","0.53","6126600006","0.42","매우낮음","실물(패시브)","0.200000","배당소득세(보유기간과세)"
"453060","HANARO KOFR금리액티브(합성)","2023/03/14","기타","엔에이치아문디자산운용","3.59","KOFR 지수","0.00","11711317129","-0.01","매우낮음","합성(액티브)","0.050000","배당소득세(보유기간과세)"
"304760","HANARO KRX300","2018/08/14","주식-시장대표","엔에이치아문디자산운용","-4.66","KRX 300","0.63","3024611544","0.74","높음","실물(패시브)","0.050000","비과세"
"332940","HANARO MSCI Korea TR","2019/08/28","주식-시장대표","엔에이치아문디자산운용","-6.62","MSCI Korea TR Index","0.24","53128139358","-0.02","높음","실물(패시브)","0.120000","배당소득세(보유기간과세)"
"322400","HANARO e커머스","2019/04/23","주식-업종섹터-업종테마","엔에이치아문디자산운용","-9.73","FnGuide E커머스 지수","0.31","46498257709","0.32","높음","실물(패시브)","0.450000","비과세"
"322410","HANARO 고배당","2019/04/23","주식-전략-배당","엔에이치아문디자산운용","13.46","FnGuide 고배당 알파 지수","2.03","6062614417","-0.50","보통","실물(패시브)","0.250000","비과세"
"473640","HANARO 글로벌금채굴기업","2024/01/18","주식-업종섹터-업종테마","엔에이치아문디자산운용","0.00","NYSE Arca Gold Miners Index (Price Return)","2.08","7485619678","-2.13","매우높음","실물(패시브)","0.450000","배당소득세(보유기간과세)"
"354350","HANARO 글로벌럭셔리S&P(합성)","2020/05/12","주식-전략-전략테마","엔에이치아문디자산운용","9.20","S&P Global Luxury Index","0.39","27962385451","-0.54","보통","합성(패시브)","0.500000","배당소득세(보유기간과세)"
"464060","HANARO 글로벌반도체TOP10 SOLACTIVE","2023/08/01","주식-업종섹터-업종테마","엔에이치아문디자산운용","60.76","Solactive Semiconductor Top 10 Index PR","0.35","9803289137","-1.29","매우높음","실물(패시브)","0.450000","배당소득세(보유기간과세)"
"432850","HANARO 글로벌백신치료제MSCI","2022/06/08","주식-전략-전략테마","엔에이치아문디자산운용","14.17","MSCI World IMI Virology Select Index","1.39","1675642930","-1.17","보통","실물(패시브)","0.500000","배당소득세(보유기간과세)"
"461340","HANARO 글로벌생성형AI액티브","2023/07/11","주식-업종섹터-업종테마","엔에이치아문디자산운용","88.45","Solactive United States Technology 100 Index(Price Return)","13.70","22256263817","0.06","매우높음","실물(액티브)","0.600000","배당소득세(보유기간과세)"
"448510","HANARO 글로벌신재생에너지MSCI(합성)","2022/11/30","주식-전략-전략테마","엔에이치아문디자산운용","1.18","MSCI ACWI IMI New Energy ESG Filtered (Price Return)","0.24","4029836985","-0.85","높음","합성(패시브)","0.500000","배당소득세(보유기간과세)"
"424460","HANARO 글로벌워터MSCI(합성)","2022/04/19","주식-전략-전략테마","엔에이치아문디자산운용","22.67","MSCI ACWI IMI Water ESG Filtered (Price Return)","0.25","8478512166","0.14","낮음","합성(패시브)","0.500000","배당소득세(보유기간과세)"
"401590","HANARO 글로벌탄소배출권선물ICE(합성)","2021/09/30","기타","엔에이치아문디자산운용","-1.01","ICE Global Carbon Futures Index(Excess Return)","0.41","6035348742","0.16","매우높음","합성(패시브)","0.500000","배당소득세(보유기간과세)"
"314700","HANARO 농업융복합산업","2018/12/21","주식-업종섹터-업종테마","엔에이치아문디자산운용","-14.05","FnGuide 농업융복합산업 지수(시장가격)","1.51","3185659801","0.14","보통","실물(패시브)","0.500000","비과세"
"390950","HANARO 단기채권액티브","2021/06/25","채권-국공채-단기","엔에이치아문디자산운용","3.38","KAP 단기 통안채 지수(총수익)","0.06","4457453951","0.00","매우낮음","실물(액티브)","0.100000","배당소득세(보유기간과세)"
"486830","HANARO 머니마켓액티브","2024/07/16","채권-혼합-단기","엔에이치아문디자산운용","0.00","KIS-NH Amundi MMF지수","0.03","86848180107","-0.01","매우낮음","실물(액티브)","0.040000","배당소득세(보유기간과세)"
"432840","HANARO 미국S&P500","2022/06/08","주식-시장대표","엔에이치아문디자산운용","41.36","S&P 500","0.23","9837805303","-0.25","낮음","실물(패시브)","0.045000","배당소득세(보유기간과세)"
"419170","HANARO 미국메타버스iSelect","2022/02/22","주식-업종섹터-업종테마","엔에이치아문디자산운용","41.01","iSelect US 메타버스 지수(시장가격)","0.24","5956003134","0.02","높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"472490","HANARO 미국애그테크","2023/11/28","주식-업종섹터-업종테마","엔에이치아문디자산운용","12.94","iSelect 미국 애그테크 지수 (PR)","0.61","1752578485","-0.29","높음","실물(패시브)","0.400000","배당소득세(보유기간과세)"
"498050","HANARO 바이오코리아액티브","2024/11/26","주식-업종섹터-업종테마","엔에이치아문디자산운용","0.00","iSelect K-바이오헬스케어","12.86","8016511870","-0.21","매우높음","실물(액티브)","0.500000","배당소득세(보유기간과세)"
"476260","HANARO 반도체핵심공정주도주","2024/02/27","주식-업종섹터-업종테마","엔에이치아문디자산운용","0.00","FnGuide 반도체 핵심공정 지수","1.06","2542750551","-0.28","매우높음","실물(패시브)","0.450000","비과세"
"434730","HANARO 원자력iSelect","2022/06/28","주식-업종섹터-업종테마","엔에이치아문디자산운용","57.14","iSelect 원자력지수 (시장가격)","0.36","46940640147","-0.33","매우높음","실물(패시브)","0.450000","비과세"
"491820","HANARO 전력설비투자","2024/09/24","주식-업종섹터-업종테마","엔에이치아문디자산운용","0.00","iSelect 전력설비투자 지수","0.22","6454068180","-0.21","매우높음","실물(패시브)","0.350000","비과세"
"461500","HANARO 종합채권(AA-이상)액티브","2023/10/26","채권-혼합","엔에이치아문디자산운용","7.26","KAP 종합채권 총수익지수(AA-이상)","0.15","94703754322","0.03","매우낮음","실물(액티브)","0.020000","배당소득세(보유기간과세)"
"482870","HANARO 주주가치성장코리아액티브","2024/06/11","주식-전략-전략테마","엔에이치아문디자산운용","0.00","iSelect 주주가치성장 지수","8.02","12935939022","-0.16","높음","실물(액티브)","0.600000","배당소득세(보유기간과세)"
"495750","HANARO 코리아밸류업","2024/11/04","주식-시장대표","엔에이치아문디자산운용","0.00","코리아 밸류업 지수","0.11","7088353806","-0.33","보통","실물(패시브)","0.030000","비과세"
"304770","HANARO 코스닥150","2018/08/14","주식-시장대표","엔에이치아문디자산운용","-14.52","코스닥 150","0.18","13818427654","-0.05","매우높음","실물(패시브)","0.200000","비과세"
"306530","HANARO 코스닥150선물레버리지","2018/09/18","주식-시장대표","엔에이치아문디자산운용","-33.19","F-코스닥150 지수","2.24","1649938298","0.15","매우높음","실물(패시브)","0.450000","배당소득세(보유기간과세)"
"486790","HANARO 코스닥150선물레버리지1.5X","2024/07/09","주식-시장대표","엔에이치아문디자산운용","0.00","F-코스닥150 지수","0.25","3799227058","-0.13","매우높음","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"375760","HANARO 탄소효율그린뉴딜","2021/02/05","주식-전략-전략테마","엔에이치아문디자산운용","-5.92","KRX/S&P 탄소효율 그린뉴딜지수","0.59","7196519734","0.30","높음","실물(패시브)","0.200000","비과세"
"491700","HK 200","2024/09/10","주식-시장대표","흥국자산운용","0.00","코스피 200","0.70","9786404159","0.10","보통","실물(패시브)","0.050000","비과세"
"215620","HK S&P코리아로우볼","2015/03/25","주식-전략-변동성","흥국자산운용","9.40","S&P Korea 저변동성 지수","2.63","8208149955","0.05","낮음","실물(패시브)","0.400000","비과세"
"391670","HK 베스트일레븐액티브","2021/07/06","주식-시장대표","흥국자산운용","-1.91","코스피 200","10.46","2963793899","0.14","보통","실물(액티브)","0.300000","배당소득세(보유기간과세)"
"472920","HK 종합채권(AA-이상)액티브","2023/11/28","채권-혼합-중기","흥국자산운용","7.04","KAP 종합채권 AA- 이상 지수(총수익)","0.18","101882047048","0.07","매우낮음","실물(액티브)","0.036000","배당소득세(보유기간과세)"
"472840","ITF 200","2023/12/21","주식-시장대표","아이비케이자산운용","0.00","코스피 200","0.66","10603868637","0.33","높음","실물(패시브)","0.080000","비과세"
"483570","KCGI 미국S&P500 TOP10","2024/05/28","주식-규모-대형주","케이씨지아이자산운용","0.00","S&P500 Top10 25% Capped Index(PR)","0.28","15121847592","-0.65","높음","실물(패시브)","0.360000","배당소득세(보유기간과세)"
"407170","KCGI 스마트커머스액티브","2021/11/16","주식-업종섹터-업종테마","케이씨지아이자산운용","14.49","FnGuide 스마트커머스 지수","12.67","4111736900","-0.10","높음","실물(액티브)","0.445000","배당소득세(보유기간과세)"
"407160","KCGI 테크미디어텔레콤액티브","2021/11/16","주식-업종섹터-업종테마","케이씨지아이자산운용","-9.62","FnGuide TMT 지수","9.69","4355336813","0.20","높음","실물(액티브)","0.445000","배당소득세(보유기간과세)"
"481050","KODEX 1년은행양도성예금증서+액티브(합성)","2024/04/23","기타","삼성자산운용","0.00","KAP 1년은행 CD+추가금리 지수(총수익지수)","0.01","1809858345848","0.01","매우낮음","합성(액티브)","0.050000","배당소득세(보유기간과세)"
"069500","KODEX 200","2002/10/14","주식-시장대표","삼성자산운용","-5.08","코스피 200","0.69","5604796801979","-0.04","높음","실물(패시브)","0.150000","비과세"
"226980","KODEX 200 중소형","2015/09/01","주식-규모-중형주","삼성자산운용","7.34","코스피 200 중소형주지수","0.50","7738533876","-0.25","높음","실물(패시브)","0.300000","비과세"
"337160","KODEX 200ESG","2019/11/14","주식-전략-전략테마","삼성자산운용","4.20","코스피 200 ESG 지수","0.74","35493022959","0.03","높음","실물(패시브)","0.090000","비과세"
"363580","KODEX 200IT TR","2020/09/25","주식-업종섹터-정보기술","삼성자산운용","-15.16","코스피200 정보기술 TR","0.12","37864087654","-0.22","매우높음","실물(패시브)","0.150000","배당소득세(보유기간과세)"
