일자,종목코드,종목명,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률
2019/07/12,240810,원익IPS,-,"24,650","2,105",11.71,"8,946",2.76,220,0.89
2019/07/12,241710,코스메카코리아,-,"19,350",840,23.04,"11,702",1.65,100,0.52
2019/07/12,243070,휴온스,-,"56,500","5,044",11.2,"18,187",3.11,800,1.42
2019/07/12,247540,에코프로비엠,-,"63,400","2,345",27.04,"9,880",6.42,0,0
2019/07/12,253450,스튜디오드래곤,-,"68,900","1,278",53.91,"14,305",4.82,0,0
2019/07/12,263050,유틸렉스,-,"68,000",-,-,"10,669",6.37,0,0
2019/07/12,263600,덕우전자,-,"11,300",-,-,"9,997",1.13,200,1.77
2019/07/12,263750,펄어비스,-,"191,300","12,498",15.31,"31,525",6.07,0,0
2019/07/12,267790,배럴,-,"13,000",598,21.74,"4,955",2.62,0,0
2019/07/12,267980,매일유업,-,"86,400","7,545",11.45,"44,235",1.95,700,0.81
2019/07/12,272290,이녹스첨단소재,-,"52,400","3,355",15.62,"15,909",3.29,0,0
2019/07/12,278280,천보,-,"76,600","2,958",25.9,"13,450",5.7,0,0
2019/07/12,289010,아이스크림에듀,-,"11,650",990,11.77,"4,349",2.68,0,0
2019/07/12,298380,에이비엘바이오,-,"23,150",-,-,"3,520",6.58,0,0
2019/07/12,004310,현대약품,-,"4,570",33,138.48,"3,344",1.37,45,0.98
2019/07/12,000050,경방,-,"10,450",740,14.12,"25,854",0.4,125,1.2
2019/07/12,000075,삼양홀딩스우,-,"49,600",-,-,-,-,"2,050",4.13
2019/07/12,000105,유한양행우,-,"208,500",-,-,-,-,"2,050",0.98
2019/07/12,000140,하이트진로홀딩스,-,"10,050",-,-,"20,450",0.49,200,1.99
2019/07/12,000180,성창기업지주,-,"1,960",-,-,"7,013",0.28,0,0
2019/07/12,000215,대림산업우,-,"42,950",-,-,-,-,"1,750",4.07
2019/07/12,000220,유유제약,-,"11,100",639,17.37,"11,191",0.99,200,1.8
2019/07/12,000225,유유제약1우,-,"7,230",-,-,-,-,210,2.9
2019/07/12,000320,노루홀딩스,-,"12,200",-,-,"27,104",0.45,450,3.69
2019/07/12,000390,삼화페인트,-,"5,300",32,165.62,"10,625",0.5,125,2.36
2019/07/12,000400,롯데손해보험,-,"2,285",666,3.43,"4,195",0.54,0,0
2019/07/12,000430,대원강업,-,"4,285",281,15.25,"7,509",0.57,115,2.68
2019/07/12,000480,조선내화,-,"86,700","16,227",5.34,"146,819",0.59,"4,000",4.61
2019/07/12,000490,대동공업,-,"5,780",59,97.97,"8,931",0.65,50,0.87
2019/07/12,000500,가온전선,-,"19,050",24,793.75,"62,301",0.31,600,3.15
2019/07/12,000520,삼일제약,-,"26,350",-,-,"8,628",3.05,100,0.38
2019/07/12,000540,흥국화재,-,"4,120",695,5.93,"10,466",0.39,0,0
2019/07/12,000545,흥국화재우,-,"5,430",-,-,-,-,0,0
2019/07/12,000547,흥국화재2우B,-,"23,000",-,-,-,-,0,0
2019/07/12,000590,CS홀딩스,-,"62,500","5,469",11.43,"189,462",0.33,500,0.8
2019/07/12,000680,LS네트웍스,-,"3,215",222,14.48,"8,096",0.4,0,0
2019/07/12,000700,유수홀딩스,-,"7,090",361,19.64,"8,396",0.84,0,0
2019/07/12,000760,이화산업,-,"17,300",-,-,"37,973",0.46,0,0
2019/07/12,000815,삼성화재우,-,"184,500",-,-,-,-,"11,505",6.24
2019/07/12,000850,화천기공,-,"45,300","5,753",7.87,"130,939",0.35,"1,250",2.76
2019/07/12,000860,강남제비스코,-,"25,950","5,942",4.37,"79,596",0.33,550,2.12
2019/07/12,00088K,한화3우B,-,"13,850",-,-,-,-,595,4.3
2019/07/12,000950,전방,-,"16,850",-,-,"74,392",0.23,0,0
2019/07/12,001045,CJ우,-,"53,500",-,-,-,-,"1,500",2.8
2019/07/12,001070,대한방직,-,"20,350","3,024",6.73,"33,400",0.61,300,1.47
2019/07/12,001130,대한제분,-,"198,000","30,882",6.41,"443,198",0.45,"2,500",1.26
2019/07/12,001200,유진투자증권,-,"2,520",480,5.25,"7,760",0.32,60,2.38
2019/07/12,001250,GS글로벌,-,"2,755",249,11.06,"4,636",0.59,25,0.91
2019/07/12,001260,남광토건,-,"13,050",582,22.42,"4,998",2.61,0,0
2019/07/12,001275,부국증권우,-,"19,100",-,-,-,-,"1,250",6.54
2019/07/12,001340,백광산업,-,"2,840",548,5.18,"3,460",0.82,50,1.76
2019/07/12,001390,KG케미칼,-,"12,250",274,44.71,"19,845",0.62,350,2.86
2019/07/12,001420,태원물산,-,"4,970",48,103.54,"4,238",1.17,70,1.41
2019/07/12,001440,대한전선,-,695,-,-,356,1.95,0,0
2019/07/12,001465,BYC우,-,"134,000",-,-,-,-,"1,050",0.78
2019/07/12,001510,SK증권,-,695,43,16.16,"1,136",0.61,10,1.44
2019/07/12,001515,SK증권우,-,"3,100",-,-,-,-,15,0.48
2019/07/12,001525,동양우,-,"8,340",-,-,-,-,100,1.2
2019/07/12,001527,동양2우B,-,"10,400",-,-,-,-,150,1.44
2019/07/12,001550,조비,-,"22,150",64,346.09,"9,293",2.38,0,0
2019/07/12,001560,제일연마,-,"6,900",717,9.62,"7,680",0.9,200,2.9
2019/07/12,001630,종근당홀딩스,-,"111,500","5,481",20.34,"85,685",1.3,"1,300",1.17
2019/07/12,001685,대상우,-,"13,550",-,-,-,-,560,4.13
2019/07/12,001750,한양증권,-,"7,510",355,21.15,"20,361",0.37,250,3.33
2019/07/12,001755,한양증권우,-,"8,460",-,-,-,-,300,3.55
2019/07/12,001770,신화실업,-,"22,500",535,42.06,"30,632",0.73,100,0.44
2019/07/12,001780,알루코,-,"2,625",26,100.96,"2,743",0.96,25,0.95
2019/07/12,001790,대한제당,-,"20,850","1,124",18.55,"46,941",0.44,550,2.64
2019/07/12,001880,삼호,-,"19,850","4,251",4.67,"24,218",0.82,250,1.26
2019/07/12,001940,KISCO홀딩스,-,"13,650","1,658",8.23,"42,154",0.32,280,2.05
2019/07/12,002020,코오롱,-,"17,750",106,167.45,"52,100",0.34,500,2.82
2019/07/12,002030,아세아,-,"111,000","26,329",4.22,"336,112",0.33,"1,750",1.58
2019/07/12,002070,남영비비안,-,"6,730",-,-,"17,736",0.38,200,2.97
2019/07/12,002150,도화엔지니어링,-,"10,250",409,25.06,"7,377",1.39,220,2.15
2019/07/12,002170,삼양통상,-,"61,100","8,445",7.24,"97,614",0.63,750,1.23
2019/07/12,002200,수출포장,-,"21,050","4,323",4.87,"57,993",0.36,600,2.85
2019/07/12,002300,한국제지,-,"18,550",-,-,"92,899",0.2,100,0.54
2019/07/12,002310,아세아제지,-,"36,300","8,785",4.13,"59,569",0.61,750,2.07
2019/07/12,002320,한진,-,"34,100","3,873",8.8,"76,536",0.45,500,1.47
2019/07/12,002355,넥센타이어1우B,-,"4,200",-,-,-,-,105,2.5
2019/07/12,002390,한독,-,"24,150",590,40.93,"22,333",1.08,450,1.86
2019/07/12,002410,범양건영,-,"1,750",222,7.88,"2,020",0.87,0,0
2019/07/12,002420,세기상사,-,"63,800",-,-,"57,277",1.11,0,0
2019/07/12,002450,삼익악기,-,"1,910",162,11.79,"2,333",0.82,50,2.62
2019/07/12,002600,조흥,-,"164,000","13,392",12.25,"209,196",0.78,"6,000",3.66
2019/07/12,002620,제일파마홀딩스,-,"20,800","1,363",15.26,"30,697",0.68,70,0.34
2019/07/12,002690,동일제강,-,"2,840",9,315.56,"8,726",0.33,0,0
2019/07/12,002700,신일산업,-,"2,035",166,12.26,938,2.17,25,1.23
2019/07/12,002760,보락,-,"2,165",18,120.28,731,2.96,5,0.23
2019/07/12,002795,아모레G우,-,"26,850",-,-,-,-,315,1.17
2019/07/12,002820,선창산업,-,"5,270",-,-,"20,179",0.26,70,1.33
2019/07/12,002870,신풍제지,-,"1,390",315,4.41,"1,502",0.93,80,5.76
2019/07/12,002900,동양물산,-,"1,700",-,-,"1,017",1.67,10,0.59
2019/07/12,002920,유성기업,-,"3,065",143,21.43,"10,075",0.3,100,3.26
2019/07/12,003010,혜인,-,"5,210",-,-,"7,855",0.66,30,0.58
2019/07/12,003080,성보화학,-,"5,110",309,16.54,"7,677",0.67,210,4.11
2019/07/12,003120,일성신약,-,"90,100","2,192",41.1,"121,930",0.74,750,0.83
2019/07/12,003160,디아이,-,"4,020",363,11.07,"4,303",0.93,50,1.24
2019/07/12,003200,일신방직,-,"93,800","9,206",10.19,"293,527",0.32,"2,000",2.13
2019/07/12,003230,삼양식품,-,"69,500","4,623",15.03,"30,652",2.27,400,0.58
2019/07/12,003350,한국화장품제조,-,"28,600",915,31.26,"11,096",2.58,100,0.35
2019/07/12,003465,유화증권우,-,"12,900",-,-,-,-,800,6.2
2019/07/12,003475,유안타증권우,-,"2,170",-,-,-,-,0,0
2019/07/12,003480,한진중공업홀딩스,-,"3,360",346,9.71,"11,523",0.29,0,0
2019/07/12,003545,대신증권우,-,"9,300",-,-,-,-,670,7.2
2019/07/12,003547,대신증권2우B,-,"8,540",-,-,-,-,620,7.26
2019/07/12,003555,LG우,-,"48,750",-,-,-,-,"2,050",4.21
2019/07/12,003560,IHQ,-,"1,940",-,-,"1,387",1.4,104,5.36
2019/07/12,003650,미창석유,-,"80,000","6,593",12.13,"143,739",0.56,"1,600",2
2019/07/12,003720,삼영화학,-,"1,145",-,-,"1,349",0.85,0,0
2019/07/12,003830,대한화섬,-,"105,500","39,390",2.68,"375,351",0.28,750,0.71
2019/07/12,003925,남양유업우,-,"203,000",-,-,-,-,"1,050",0.52
2019/07/12,004090,한국석유,-,"111,500","7,011",15.9,"225,790",0.49,"1,500",1.35
2019/07/12,004105,태양금속우,-,"3,175",-,-,-,-,10,0.31
2019/07/12,004140,동방,-,"1,890",461,4.1,"3,137",0.6,10,0.53
2019/07/12,004250,NPC,-,"3,945",282,13.99,"6,215",0.63,95,2.41
2019/07/12,004255,NPC우,-,"2,285",-,-,-,-,100,4.38
2019/07/12,004360,세방,-,"13,850","1,908",7.26,"35,378",0.39,175,1.26
2019/07/12,004365,세방우,-,"6,820",-,-,-,-,180,2.64
2019/07/12,004380,삼익THK,-,"12,250",875,14,"8,955",1.37,300,2.45
2019/07/12,004410,서울식품,-,198,2,99,81,2.44,0,0
2019/07/12,004415,서울식품우,-,"3,985",-,-,-,-,0,0
2019/07/12,004440,대림씨엔에스,-,"9,910",-,-,"21,717",0.46,0,0
2019/07/12,004560,현대비앤지스틸,-,"9,010","1,280",7.04,"25,152",0.36,100,1.11
2019/07/12,004690,삼천리,-,"92,100","8,995",10.24,"310,160",0.3,"3,000",3.26
2019/07/12,004700,조광피혁,-,"35,900","3,799",9.45,"35,688",1.01,0,0
2019/07/12,004720,우리들제약,-,"6,830",390,17.51,"4,904",1.39,0,0
2019/07/12,004830,덕성,-,"3,945",-,-,"3,681",1.07,20,0.51
2019/07/12,004835,덕성우,-,"4,200",-,-,-,-,25,0.6
2019/07/12,004890,동일산업,-,"60,400","7,164",8.43,"146,353",0.41,"1,500",2.48
2019/07/12,004910,조광페인트,-,"6,340",-,-,"13,596",0.47,100,1.58
2019/07/12,004960,한신공영,-,"17,300","14,178",1.22,"37,954",0.46,375,2.17
2019/07/12,004970,신라교역,-,"13,700","2,525",5.43,"31,862",0.43,500,3.65
2019/07/12,005070,코스모신소재,-,"14,050",543,25.87,"4,471",3.14,0,0
2019/07/12,005190,동성화학,-,"16,950","1,105",15.34,"19,823",0.86,500,2.95
2019/07/12,005430,한국공항,-,"44,200","6,159",7.18,"100,784",0.44,"1,000",2.26
2019/07/12,005680,삼영전자,-,"11,300",757,14.93,"24,024",0.47,250,2.21
2019/07/12,005720,넥센,-,"6,420","1,103",5.82,"16,786",0.38,75,1.17
2019/07/12,005725,넥센우,-,"3,670",-,-,-,-,80,2.18
2019/07/12,005740,크라운해태홀딩스,-,"11,750",310,37.9,"18,740",0.63,100,0.85
2019/07/12,005745,크라운해태홀딩스우,-,"13,900",-,-,-,-,105,0.76
2019/07/12,005750,대림B&Co,-,"4,450",252,17.66,"9,644",0.46,150,3.37
2019/07/12,005800,신영와코루,-,"119,000","3,010",39.53,"342,569",0.35,"1,500",1.26
2019/07/12,005810,풍산홀딩스,-,"38,250","5,394",7.09,"89,766",0.43,"1,700",4.44
2019/07/12,005820,원림,-,"18,450",-,-,"39,851",0.46,0,0
2019/07/12,005870,휴니드,-,"7,720","1,590",4.86,"7,710",1,0,0
2019/07/12,005945,NH투자증권우,-,"9,170",-,-,-,-,550,6
2019/07/12,005950,이수화학,-,"9,460",469,20.17,"20,199",0.47,400,4.23
2019/07/12,006060,화승인더,-,"9,610",370,25.97,"4,869",1.97,40,0.42
2019/07/12,006090,사조오양,-,"7,750",845,9.17,"16,524",0.47,50,0.65
2019/07/12,006110,삼아알미늄,-,"4,850",252,19.25,"9,605",0.5,100,2.06
2019/07/12,006200,한국전자홀딩스,-,798,-,-,"2,525",0.32,15,1.88
2019/07/12,006220,제주은행,-,"4,665","1,071",4.36,"14,722",0.32,100,2.14
2019/07/12,006340,대원전선,-,"1,325",18,73.61,"1,151",1.15,0,0
2019/07/12,006370,대구백화점,-,"6,540",-,-,"27,618",0.24,150,2.29
2019/07/12,006380,카프로,-,"4,115",251,16.39,"6,742",0.61,50,1.22
2019/07/12,006405,삼성SDI우,-,"90,900",-,-,-,-,"1,050",1.16
2019/07/12,006660,삼성공조,-,"10,200",781,13.06,"26,155",0.39,80,0.78
2019/07/12,006740,영풍제지,-,"3,395",797,4.26,"5,006",0.68,40,1.18
2019/07/12,006805,미래에셋대우우,-,"4,750",-,-,-,-,242,5.09
2019/07/12,00680K,미래에셋대우2우B,-,"4,030",-,-,-,-,220,5.46
2019/07/12,006880,신송홀딩스,-,"5,890",-,-,"10,520",0.56,0,0
2019/07/12,006890,태경화학,-,"5,540",251,22.07,"9,310",0.6,150,2.71
2019/07/12,006980,우성사료,-,"3,220",-,-,"5,157",0.62,0,0
2019/07/12,007160,사조산업,-,"51,500","7,202",7.15,"83,527",0.62,250,0.49
2019/07/12,007210,벽산,-,"2,180",136,16.03,"3,463",0.63,15,0.69
2019/07/12,007340,디티알오토모티브,-,"32,550","6,391",5.09,"54,280",0.6,"1,000",3.07
2019/07/12,007590,동방아그로,-,"7,200",529,13.61,"9,730",0.74,250,3.47
2019/07/12,007610,선도전기,-,"3,820",-,-,"4,648",0.82,20,0.52
2019/07/12,007660,이수페타시스,-,"5,300",-,-,"4,303",1.23,70,1.32
2019/07/12,007810,코리아써키트,-,"5,240",-,-,"12,117",0.43,0,0
2019/07/12,007815,코리아써우,-,"2,685",-,-,-,-,0,0
2019/07/12,00781K,코리아써키트2우B,-,"4,395",-,-,-,-,0,0
2019/07/12,007860,서연,-,"4,395",-,-,"20,398",0.22,50,1.14
2019/07/12,007980,태평양물산,-,"3,065",213,14.39,"2,971",1.03,20,0.65
2019/07/12,00806K,대덕전자1우,-,"6,400",-,-,-,-,305,4.77
2019/07/12,008260,NI스틸,-,"2,760",358,7.71,"3,717",0.74,50,1.81
2019/07/12,008350,남선알미늄,-,"3,535",228,15.5,"1,527",2.31,0,0
2019/07/12,008420,문배철강,-,"3,060",262,11.68,"5,365",0.57,50,1.63
2019/07/12,008490,서흥,-,"33,500","2,303",14.55,"23,650",1.42,350,1.04
2019/07/12,008500,일정실업,-,"20,000",-,-,"35,720",0.56,0,0
2019/07/12,008600,윌비스,-,"1,170",-,-,"2,354",0.5,0,0
2019/07/12,008700,아남전자,-,"2,665",-,-,712,3.74,0,0
2019/07/12,008775,호텔신라우,-,"51,500",-,-,-,-,400,0.78
2019/07/12,008970,동양철관,-,"1,355",-,-,665,2.04,0,0
2019/07/12,009070,KCTC,-,"3,260",241,13.53,"6,277",0.52,45,1.38
2019/07/12,009155,삼성전기우,-,"39,650",-,-,-,-,"1,050",2.65
2019/07/12,009160,SIMPAC,-,"2,955","1,678",1.76,"6,649",0.44,60,2.03
2019/07/12,009180,한솔로지스틱스,-,"1,420",82,17.32,"2,049",0.69,30,2.11
2019/07/12,009190,대양금속,-,"7,600",401,18.95,"1,206",6.3,0,0
2019/07/12,009200,무림페이퍼,-,"3,055",833,3.67,"10,793",0.28,50,1.64
2019/07/12,009290,광동제약,-,"7,290",551,13.23,"7,732",0.94,80,1.1
2019/07/12,009415,태영건설우,-,"7,750",-,-,-,-,130,1.68
2019/07/12,009440,KC그린홀딩스,-,"4,120",579,7.12,"7,793",0.53,80,1.94
2019/07/12,009460,한창제지,-,"2,935",164,17.9,"1,291",2.27,20,0.68
2019/07/12,009470,삼화전기,-,"15,150",845,17.93,"6,416",2.36,100,0.66
2019/07/12,009580,무림P&P,-,"5,120","1,119",4.58,"9,889",0.52,250,4.88
2019/07/12,009680,모토닉,-,"10,100",441,22.9,"11,974",0.84,300,2.97
2019/07/12,009770,삼정펄프,-,"32,750",-,-,"72,139",0.45,0,0
2019/07/12,010050,우리종금,-,769,49,15.69,468,1.64,0,0
2019/07/12,010100,한국프랜지,-,"1,835",49,37.45,"6,833",0.27,0,0
2019/07/12,010145,삼성중공우,-,"59,000",-,-,-,-,0,0
2019/07/12,010400,우진아이엔에스,-,"9,750","2,172",4.49,"14,316",0.68,400,4.1
2019/07/12,010640,진양폴리,-,"2,730",96,28.44,"1,903",1.43,0,0
2019/07/12,010690,화신,-,"2,645",-,-,"8,395",0.32,25,0.95
2019/07/12,010770,평화홀딩스,-,"4,700",-,-,"9,005",0.52,150,3.19
2019/07/12,010820,퍼스텍,-,"2,390",-,-,844,2.83,0,0
2019/07/12,010960,삼호개발,-,"4,950",855,5.79,"7,189",0.69,160,3.23
2019/07/12,011300,성안,-,580,-,-,"1,328",0.44,0,0
2019/07/12,011390,부산산업,-,"124,000","2,868",43.24,"49,551",2.5,250,0.2
2019/07/12,011420,갤럭시아에스엠,-,"1,930",-,-,961,2.01,0,0
2019/07/12,011500,한농화성,-,"4,180",384,10.89,"7,189",0.58,120,2.87
2019/07/12,011700,한신기계,-,"1,990",105,18.95,"2,460",0.81,35,1.76
2019/07/12,011785,금호석유우,-,"35,700",-,-,-,-,"1,400",3.92
2019/07/12,011810,STX,-,"10,850",471,23.04,"3,236",3.35,0,0
2019/07/12,012030,DB,-,864,-,-,684,1.26,0,0
2019/07/12,012160,영흥철강,-,"1,355",-,-,"1,937",0.7,10,0.74
2019/07/12,012200,계양전기,-,"3,470",280,12.39,"5,512",0.63,60,1.73
2019/07/12,012205,계양전기우,-,"8,630",-,-,-,-,65,0.75
2019/07/12,012280,영화금속,-,"1,535",24,63.96,"1,531",1,0,0
2019/07/12,012320,경동인베스트,-,"39,800","11,998",3.32,"164,687",0.24,500,1.26
2019/07/12,012610,경인양행,-,"6,780",331,20.48,"5,120",1.32,50,0.74
2019/07/12,012690,모나리자,-,"3,225",-,-,"1,764",1.83,50,1.55
2019/07/12,013520,화승알앤에이,-,"2,145",-,-,"3,370",0.64,25,1.17
2019/07/12,013570,디와이,-,"5,660",235,24.09,"12,908",0.44,150,2.65
2019/07/12,013580,계룡건설,-,"26,950","10,423",2.59,"43,825",0.61,500,1.86
2019/07/12,014440,영보화학,-,"3,850",294,13.1,"7,096",0.54,100,2.6
2019/07/12,014530,극동유화,-,"3,535",484,7.3,"4,586",0.77,160,4.53
2019/07/12,014710,사조씨푸드,-,"6,140",733,8.38,"12,758",0.48,70,1.14
2019/07/12,014790,한라,-,"3,575",-,-,"5,206",0.69,0,0
2019/07/12,014910,성문전자,-,"2,460",11,223.64,"1,453",1.69,0,0
2019/07/12,015020,이스타코,-,664,-,-,862,0.77,0,0
2019/07/12,015230,대창단조,-,"39,450","6,003",6.57,"87,003",0.45,"1,000",2.53
2019/07/12,015350,부산가스,-,"37,500","4,923",7.62,"56,687",0.66,500,1.33
2019/07/12,015360,예스코홀딩스,-,"41,700","1,625",25.66,"97,699",0.43,"1,500",3.6
2019/07/12,015860,일진홀딩스,-,"3,240",-,-,"5,493",0.59,70,2.16
2019/07/12,016090,대현,-,"2,680",338,7.93,"4,192",0.64,80,2.99
2019/07/12,016450,한세예스24홀딩스,-,"8,200",-,-,"6,511",1.26,220,2.68
2019/07/12,016580,환인제약,-,"17,250","1,409",12.24,"13,956",1.24,300,1.74
2019/07/12,016590,신대양제지,-,"77,400","19,674",3.93,"90,415",0.86,750,0.97
2019/07/12,016610,DB금융투자,-,"4,920","1,312",3.75,"15,495",0.32,250,5.08
2019/07/12,016710,대성홀딩스,-,"7,740","1,214",6.38,"25,661",0.3,250,3.23
2019/07/12,016740,두올,-,"3,300",435,7.59,"4,826",0.68,80,2.42
2019/07/12,016800,퍼시스,-,"31,250","4,824",6.48,"36,572",0.85,"1,000",3.2
2019/07/12,017040,광명전기,-,"2,450",60,40.83,"2,078",1.18,0,0
2019/07/12,017180,명문제약,-,"4,915",41,119.88,"3,654",1.35,0,0
2019/07/12,017370,우신시스템,-,"5,900",-,-,"5,975",0.99,10,0.17
2019/07/12,017390,서울가스,-,"75,200","10,653",7.06,"188,727",0.4,"1,750",2.33
2019/07/12,017550,수산중공업,-,"1,640",129,12.71,"1,834",0.89,0,0
2019/07/12,017900,광전자,-,"2,295",126,18.21,"3,839",0.6,50,2.18
2019/07/12,017940,E1,-,"56,300","13,507",4.17,"180,483",0.31,"2,000",3.55
2019/07/12,017960,한국카본,-,"8,090",-,-,"6,908",1.17,100,1.24
2019/07/12,018470,조일알미늄,-,911,-,-,"2,683",0.34,0,0
2019/07/12,019170,신풍제약,-,"6,450",39,165.38,"3,817",1.69,0,0
2019/07/12,019175,신풍제약우,-,"6,020",-,-,-,-,0,0
2019/07/12,019180,티에이치엔,-,"4,260",280,15.21,"2,229",1.91,50,1.17
2019/07/12,019440,세아특수강,-,"14,400","1,325",10.87,"36,804",0.39,900,6.25
2019/07/12,019490,하이트론,-,"4,010",150,26.73,"6,208",0.65,0,0
2019/07/12,020120,키다리스튜디오,-,"3,885",10,388.5,"1,047",3.71,0,0
2019/07/12,020760,일진디스플,-,"4,750",59,80.51,"2,860",1.66,50,1.05
2019/07/12,021050,서원,-,"1,330",151,8.81,"2,112",0.63,15,1.13
2019/07/12,023000,삼원강재,-,"3,005",298,10.08,"5,116",0.59,115,3.83
2019/07/12,023150,MH에탄올,-,"6,420",-,-,"8,442",0.76,350,5.45
2019/07/12,023350,한국종합기술,-,"4,405",-,-,"9,282",0.47,100,2.27
2019/07/12,023810,인팩,-,"4,050",166,24.4,"10,240",0.4,130,3.21
2019/07/12,023960,에쓰씨엔지니어링,-,"1,520",784,1.94,"1,719",0.88,0,0
2019/07/12,024090,디씨엠,-,"11,900",715,16.64,"13,349",0.89,250,2.1
2019/07/12,024890,대원화성,-,"1,685",65,25.92,"1,814",0.93,0,0
2019/07/12,024900,덕양산업,-,"1,430",-,-,"1,765",0.81,20,1.4
2019/07/12,025530,SJM홀딩스,-,"3,240",227,14.27,"9,797",0.33,150,4.63
2019/07/12,025750,한솔홈데코,-,"1,360",145,9.38,"2,006",0.68,20,1.47
2019/07/12,025820,이구산업,-,"1,995",-,-,"3,131",0.64,0,0
2019/07/12,025890,한국주강,-,"1,910",-,-,"3,993",0.48,0,0
2019/07/12,026890,디피씨,-,"5,230",303,17.26,"3,490",1.5,70,1.34
2019/07/12,026940,부국철강,-,"3,870",104,37.21,"5,615",0.69,75,1.94
2019/07/12,027970,세하,-,"1,450",180,8.06,908,1.6,0,0
2019/07/12,028100,동아지질,-,"24,500","1,658",14.78,"15,197",1.61,200,0.82
2019/07/12,02826K,삼성물산우B,-,"69,700",-,-,-,-,"2,050",2.94
2019/07/12,030210,KTB투자증권,-,"2,975",411,7.24,"7,360",0.4,0,0
2019/07/12,030610,교보증권,-,"10,350","2,216",4.67,"24,484",0.42,350,3.38
2019/07/12,030720,동원수산,-,"8,200",384,21.35,"9,581",0.86,0,0
2019/07/12,031820,콤텍시스템,-,"2,030",150,13.53,"1,609",1.26,0,0
2019/07/12,033270,유나이티드제약,-,"23,500","2,139",10.99,"14,097",1.67,330,1.4
2019/07/12,033660,아주캐피탈,-,"10,350","1,589",6.51,"13,074",0.79,480,4.64
2019/07/12,034300,신세계건설,-,"29,500","10,769",2.74,"48,912",0.6,750,2.54
2019/07/12,034590,인천도시가스,-,"29,500","3,912",7.54,"41,158",0.72,"1,250",4.24
2019/07/12,035000,지투알,-,"8,020","1,129",7.1,"10,167",0.79,250,3.12
2019/07/12,035150,백산,-,"8,700",646,13.47,"5,659",1.54,100,1.15
2019/07/12,035510,신세계 I&C,-,"124,000","17,877",6.94,"111,785",1.11,"1,500",1.21
2019/07/12,036530,S&T홀딩스,-,"14,800","1,701",8.7,"40,395",0.37,400,2.7
2019/07/12,037270,YG PLUS,-,"1,265",-,-,"1,628",0.78,0,0
2019/07/12,037710,광주신세계,-,"172,000","28,183",6.1,"387,910",0.44,"3,000",1.74
2019/07/12,039570,HDC아이콘트롤스,-,"9,920","1,473",6.73,"12,614",0.79,350,3.53
2019/07/12,041650,상신브레이크,-,"3,980",423,9.41,"7,817",0.51,100,2.51
2019/07/12,044450,KSS해운,-,"7,050",914,7.71,"10,756",0.66,230,3.26
2019/07/12,044820,코스맥스비티아이,-,"19,650",994,19.77,"31,133",0.63,140,0.71
2019/07/12,049800,우진플라임,-,"4,265",-,-,"6,673",0.64,0,0
2019/07/12,051630,진양화학,-,"6,390",-,-,"2,397",2.67,0,0
2019/07/12,051905,LG생활건강우,-,"780,000",-,-,-,-,"9,300",1.19
2019/07/12,051915,LG화학우,-,"189,000",-,-,-,-,"6,050",3.2
2019/07/12,053210,스카이라이프,-,"10,500","1,085",9.68,"13,828",0.76,350,3.33
2019/07/12,053690,한미글로벌,-,"10,150",697,14.56,"8,973",1.13,200,1.97
2019/07/12,055490,테이팩스,-,"21,700","1,081",20.07,"19,740",1.1,0,0
2019/07/12,058430,포스코강판,-,"17,950","1,891",9.49,"36,515",0.49,500,2.79
2019/07/12,058650,세아홀딩스,-,"91,400","8,193",11.16,"484,651",0.19,"2,500",2.74
2019/07/12,058730,다스코,-,"6,550","1,181",5.55,"8,228",0.8,200,3.05
2019/07/12,063160,종근당바이오,-,"27,900","1,551",17.99,"28,236",0.99,200,0.72
2019/07/12,066575,LG전자우,-,"29,800",-,-,-,-,800,2.68
2019/07/12,067830,세이브존I&C,-,"3,850",673,5.72,"10,590",0.36,50,1.3
2019/07/12,068400,AJ렌터카,-,"10,900",172,63.37,"11,150",0.98,0,0
2019/07/12,069640,한세엠케이,-,"5,470",329,16.63,"11,504",0.48,200,3.66
2019/07/12,071055,한국금융지주우,-,"47,700",-,-,-,-,"1,862",3.9
2019/07/12,071090,하이스틸,-,"22,000",-,-,"64,196",0.34,0,0
2019/07/12,071950,코아스,-,"1,590",-,-,751,2.12,0,0
2019/07/12,072130,유엔젤,-,"4,100",156,26.28,"3,149",1.3,0,0
2019/07/12,072710,농심홀딩스,-,"87,200","10,077",8.65,"192,883",0.45,"2,000",2.29
2019/07/12,075180,새론오토모티브,-,"5,370",385,13.95,"11,581",0.46,150,2.79
2019/07/12,075580,세진중공업,-,"4,790",46,104.13,"4,048",1.18,20,0.42
2019/07/12,077970,STX엔진,-,"7,250","1,213",5.98,"7,999",0.91,0,0
2019/07/12,078935,GS우,-,"37,150",-,-,-,-,"1,950",5.25
2019/07/12,082740,HSD엔진,-,"3,540",-,-,"7,012",0.5,0,0
2019/07/12,084010,대한제강,-,"7,810",-,-,"17,655",0.44,150,1.92
2019/07/12,084680,이월드,-,"3,230",103,31.36,"1,812",1.78,0,0
2019/07/12,084690,대상홀딩스,-,"7,240",632,11.46,"14,078",0.51,190,2.62
2019/07/12,084870,TBH글로벌,-,"3,500",-,-,"8,795",0.4,0,0
2019/07/12,088790,진도,-,"3,865",450,8.59,"8,402",0.46,150,3.88
